Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
38910	-4488.852	-4506.366	17.51454	7.527717e+07	0.31985	0.000931228	0.00703418	0.000262836	0.00202501	0.007839	0.0224065	0.0238971	0.0245973	0.00630583	0.00629799	0.00553794	0.0147554	0.104452	0.00413797	0.0413114	0.0479107	0.028917	0.0527699	0.0135404	0.00413255	0.0199064	0.0359754	0.0191799	0.0400131	0.00388925	0.0341898	0.0109614	0.00552655	0.0350645	0.0572633	0.00672271	0.112635	0.000350896	0.0232855	0.026907	0.604586	0.0176873	0.00893162	0.310655	0.0312333	0.999853	0.999963	1.00004	1.00015	0.316245	0.362826	0.105199	0.21573	0.6121585	1.143876
38920	-4486.081	-4502.527	16.44601	7.847138e+07	0.376174	0.00349205	0.00817197	0.00138283	0.00154126	0.00735341	0.0155301	0.0382544	0.023235	0.00676148	0.00603882	0.00810692	0.013941	0.0866605	0.0274818	0.0212319	0.0524091	0.0492105	0.0693872	0.0361956	0.00735645	0.0281278	0.0279874	0.0283516	0.0246569	0.0237264	0.0319086	0.0176249	0.0183471	0.0348661	0.058213	0.00382229	0.0688734	0.00137583	0.0229313	0.0211167	0.600864	0.0414996	0.0141395	0.292887	0.0294931	0.999857	0.999964	1.00004	1.00014	0.296527	0.405177	0.0915844	0.206712	0.6041041	1.250729
38930	-4481.035	-4498.088	17.0526	5.776633e+07	0.338237	0.00558771	0.00321714	0.00166338	0.00148123	0.00202681	0.012791	0.033789	0.0317368	0.00958108	0.00338693	0.00946	0.0183235	0.0756686	0.01713	0.0654699	0.0387738	0.0387732	0.0793724	0.00373934	0.00825637	0.0190311	0.0310686	0.0163076	0.0133676	0.0274268	0.0361069	0.0147788	0.00376653	0.0507405	0.0559837	0.009193	0.0893951	0.00541696	0.0190215	0.0209543	0.596244	0.0342699	0.0163474	0.313235	0.018949	0.999833	0.999957	1.00004	1.00017	0.290422	0.41524	0.107683	0.186655	0.6154751	1.19007
38940	-4479.749	-4496.974	17.22568	6.757585e+07	0.380295	0.00227265	0.00951521	0.00166338	0.00341689	0.0050557	0.0122718	0.030928	0.0350166	0.00332302	0.00681671	0.00518721	0.0213357	0.10197	0.0243722	0.0625203	0.0380996	0.0540046	0.0828956	0.0269813	0.0096042	0.016305	0.0251999	0.00676363	0.0331658	0.00820608	0.0106122	0.0226097	0.00573525	0.0195063	0.025123	0.0117503	0.0527018	0.0013872	0.0161501	0.0229437	0.602143	0.0220955	0.0110272	0.318794	0.0229966	0.999845	0.999961	1.00004	1.00015	0.312024	0.371347	0.104458	0.212171	0.6126884	1.172763
38950	-4475.528	-4492.68	17.15212	6.088332e+07	0.383134	0.00035734	0.00951521	0.000233807	0.00229609	0.00193439	0.0128544	0.0309511	0.0199016	0.00212061	0.00401198	0.00685532	0.0105374	0.0830979	0.0308428	0.0346181	0.0307218	0.0501515	0.0934741	0.030704	0.0163945	0.0176388	0.0249413	0.0275369	0.032762	0.00721644	0.0300065	0.0193991	0.00244001	0.0376571	0.026837	0.00925687	0.0720111	0.00111766	0.0165894	0.0257042	0.622043	0.0372885	0.0163221	0.284772	0.0138692	0.999837	0.999959	1.00004	1.00016	0.309079	0.382985	0.106449	0.201488	0.6110864	1.180119
38960	-4481.44	-4497.228	15.78743	8.548135e+07	0.410294	0.000464684	0.00629715	0.00288532	0.0003137	0.00632074	0.0160184	0.033868	0.0246491	0.00352969	0.00500357	0.00567024	0.0250801	0.0960532	0.0158656	0.0667861	0.0545366	0.0638666	0.0689692	0.0382346	0.00348118	0.0222264	0.0160212	0.0214823	0.0409228	0.00236005	0.0431894	0.0102215	0.000461206	0.0401222	0.0137894	0.015017	0.0966452	0.0148447	0.0310965	0.0218112	0.596658	0.0283075	0.0160646	0.317812	0.0193465	0.999863	0.999964	1.00004	1.00014	0.292949	0.400207	0.105242	0.201602	0.6104504	1.316588
38970	-4482.547	-4500.099	17.55238	8.596267e+07	0.34441	0.00135944	0.00535643	0.00106438	0.00358591	0.00875236	0.0211358	0.0238749	0.0307871	0.00384845	0.00500357	0.00968138	0.0169365	0.0730781	0.0118174	0.056049	0.0237378	0.0550496	0.0647539	0.0292212	0.00240165	0.0308117	0.0196494	0.0255823	0.0409228	0.0143693	0.0215214	0.0147628	0.00238511	0.0546229	0.00535678	0.00935972	0.0718798	0.0191106	0.0178531	0.0206421	0.567784	0.0261164	0.0180787	0.304049	0.0633298	0.999863	0.999965	1.00004	1.00014	0.291588	0.385893	0.115945	0.206574	0.6314127	1.140092
38980	-4482.32	-4499.687	17.36736	8.150205e+07	0.352291	0.00146128	0.00219115	0.00371119	0.000180693	0.012716	0.0201172	0.0296958	0.0284957	0.00250065	0.00399457	0.008046	0.0102891	0.0887636	0.0239711	0.0657355	0.0413737	0.0708207	0.05355	0.00396155	0.00174994	0.0308117	0.0331519	0.0253854	0.03138	0.019198	0.026192	0.0157927	0.00125287	0.0244884	0.00990404	0.0095317	0.0861644	0.000284662	0.0194403	0.0249575	0.580208	0.0233074	0.0218324	0.335507	0.0141871	0.999859	0.999963	1.00004	1.00014	0.288563	0.4027	0.0983858	0.21035	0.6449008	1.158595
38990	-4477.705	-4495.209	17.5041	8.822303e+07	0.35103	0.00459204	0.00227845	0.000391365	8.15225e-05	0.00246628	0.013789	0.0305421	0.0400138	0.00201355	0.00486924	0.00419839	0.0150549	0.105228	0.0267803	0.0452673	0.056063	0.053131	0.0588392	0.00471784	0.000753434	0.015156	0.0320547	0.0274691	0.0154223	0.019198	0.0335032	0.0228624	0.00647245	0.0167202	0.0271906	0.0181247	0.0621185	0.000131648	0.0263958	0.0212868	0.615508	0.0198528	0.0310878	0.292301	0.0199635	0.999865	0.999966	1.00003	1.00014	0.288364	0.395838	0.113209	0.202589	0.6435557	1.14492
39000	-4485.578	-4502.651	17.07297	6.657844e+07	0.272667	0.000840593	0.00991292	0.000245625	0.00107087	0.00744444	0.021223	0.0225494	0.0333138	0.00271804	0.00591082	0.00637259	0.0295507	0.0889859	0.02455	0.0616598	0.0420301	0.0642693	0.075503	0.0178667	0.00571054	0.0180986	0.0160632	0.0266801	0.0421981	0.0113537	0.0304913	0.0192364	0.00686152	0.0378984	0.0476785	0.0168915	0.0886762	0.00588354	0.0256268	0.020272	0.586484	0.02482	0.0132206	0.32201	0.033193	0.999844	0.999961	1.00004	1.00016	0.286467	0.402244	0.11856	0.192729	0.6246179	1.188034
39010	-4481.792	-4498.747	16.95453	1.437657e+07	0.399808	0.00317878	0.007576	0.00038578	0.00107087	0.00687982	0.0106516	0.0293624	0.0372993	0.00348222	0.00468928	0.0049467	0.015575	0.0712755	0.0370768	0.0415898	0.0525938	0.0553335	0.0584745	0.0168495	0.00564539	0.0234675	0.0228207	0.0267421	0.0420327	0.0101745	0.0268158	0.0178463	0.00785447	0.0378984	0.0169673	0.0153201	0.0558979	0.00222896	0.0300667	0.0297523	0.530263	0.0287464	0.0111122	0.38138	0.0187461	0.999665	0.999914	1.00009	1.00034	0.294283	0.40454	0.0968342	0.204343	0.60453	1.199878
39020	-4485.738	-4503.071	17.33279	8.656287e+07	0.325896	0.00774239	0.00632261	0.000114542	0.00273227	0.00578027	0.011027	0.0282739	0.0328849	0.00543835	0.00202842	0.00885089	0.0336227	0.0803969	0.0283593	0.0445781	0.0454875	0.0485774	0.0671396	0.0174487	0.00329888	0.022557	0.0244273	0.0165782	0.0658723	0.00502923	0.0297949	0.0249495	0.000176778	0.0410981	0.0179873	0.0130099	0.0599884	0.00382157	0.0307601	0.0227007	0.521157	0.0461897	0.00838787	0.374831	0.0267335	0.999864	0.999965	1.00004	1.00014	0.294162	0.376048	0.125476	0.204314	0.582522	1.162052
39030	-4489.697	-4506.698	17.00098	7.668369e+07	0.325327	0.00212825	0.00871593	0.00473393	0.00247138	0.00443592	0.0163196	0.0282739	0.0485143	0.00300558	0.00378772	0.00603448	0.0146239	0.0539072	0.0182014	0.0562857	0.0300191	0.0505471	0.0858838	0.0416741	0.00704934	0.0148447	0.0263635	0.0388795	0.0544122	0.0109271	0.0511375	0.0258068	0.00340006	0.0392641	0.00318735	0.0138421	0.0685124	0.00237885	0.0303363	0.028757	0.667108	0.0350679	0.0162621	0.247093	0.00571191	0.999855	0.999962	1.00004	1.00015	0.264887	0.4037	0.114651	0.216761	0.5974522	1.195232
39040	-4483.394	-4500.906	17.51148	7.279236e+07	0.318978	0.00137568	0.00210402	0.000125137	0.0012427	0.00156872	0.0228924	0.0253909	0.0262251	0.00360378	0.0133938	0.00160767	0.0191127	0.0786337	0.0182014	0.0689659	0.0374398	0.0636907	0.0698916	0.0276946	0.000651525	0.0288539	0.0280288	0.0216382	0.034312	0.0119975	0.0375981	0.0258068	0.000569149	0.0127676	0.00111389	0.0138421	0.101082	0.000273813	0.0235095	0.0227904	0.675284	0.020385	0.0154007	0.261511	0.00462949	0.999851	0.999962	1.00004	1.00015	0.287336	0.402016	0.0997284	0.21092	0.6096784	1.144183
39050	-4492.72	-4510	17.28008	2.539753e+07	0.367031	0.0015621	0.00606035	0.00549279	0.00248989	0.000506281	0.0125714	0.0461971	0.0176623	0.0142954	0.0127154	0.00970073	0.0176224	0.0847659	0.0204694	0.0563971	0.0361659	0.0459403	0.0827096	0.0239553	0.00789987	0.016438	0.0109771	0.013868	0.0427769	0.00554757	0.0359231	0.0214289	0.00431042	0.0386216	0.00162167	0.00507721	0.0724866	0.00323519	0.0228	0.021113	0.599095	0.0310153	0.0428317	0.302866	0.00307988	0.999748	0.999935	1.00006	1.00025	0.290768	0.399623	0.100884	0.208726	0.597804	1.167323
39060	-4487.533	-4503.48	15.94687	4.014697e+07	0.374449	0.00469656	0.0118673	0.0027181	0.00048902	0.00867045	0.0110648	0.0334409	0.0435093	0.00688953	0.00710008	0.0153724	0.00904367	0.0984323	0.0243905	0.0520506	0.0494911	0.0520577	0.0757414	0.0272571	0.00441622	0.0188338	0.0441786	0.0270713	0.0427769	0.0246553	0.0278701	0.0214289	0.000602768	0.0257993	0.0287116	0.0169627	0.0735282	0.00365578	0.0314201	0.0201131	0.662765	0.0153532	0.0232238	0.274192	0.00435251	0.999799	0.999949	1.00005	1.0002	0.307818	0.377626	0.103927	0.210629	0.6315194	1.300644
39070	-4473.89	-4492.476	18.58593	4.522703e+07	0.318476	0.00600926	0.0043952	0.00231221	0.000979333	0.00450751	0.0116524	0.0338831	0.0241762	0.00196418	0.00191009	0.00225964	0.00925265	0.0814485	0.0205244	0.0336985	0.0333742	0.0413214	0.0681366	0.00355337	0.00954674	0.0224902	0.0269851	0.0211405	0.0389011	0.0249196	0.0308445	0.0188331	0.00116416	0.0303752	0.0067901	0.0133815	0.060336	0.000599155	0.0265961	0.0321286	0.571113	0.0263075	0.020151	0.338711	0.011589	0.999811	0.999952	1.00005	1.00019	0.298614	0.380758	0.112243	0.208385	0.6488484	1.036738
39080	-4475.718	-4494.616	18.89815	7.49987e+07	0.304123	4.48227e-06	0.00942954	0.00169772	0.000212587	0.000712331	0.0106571	0.0226574	0.0230703	0.000963388	0.00651911	0.00578629	0.0130342	0.0658392	0.0251703	0.0558678	0.033481	0.049223	0.0813224	0.00986509	0.000651459	0.00989861	0.0162883	0.0221866	0.0265264	0.0247998	0.0323417	0.0190069	0.00409642	0.0346107	0.00985035	0.013257	0.0506302	0.00638538	0.015349	0.0327625	0.592559	0.0286694	0.015192	0.32117	0.00964757	0.999853	0.999962	1.00004	1.00015	0.307112	0.368097	0.109499	0.215292	0.6420414	1.005515
39090	-4481.143	-4498.461	17.31829	4.96196e+07	0.317439	0.00511068	0.00622862	0.000868236	0.00142247	0.000295938	0.00962616	0.0187907	0.0415322	0.00489891	0.00319485	0.00311918	0.0210844	0.08711	0.022524	0.0469418	0.0409258	0.069032	0.0988689	0.00277719	0.00814336	0.0201363	0.0200128	0.0304712	0.0655858	0.0247998	0.0292875	0.019625	0.00475478	0.0242129	0.00635122	0.0266722	0.0535537	0.00638538	0.0217183	0.0242612	0.619467	0.0268424	0.0167161	0.298115	0.0145985	0.99982	0.999954	1.00005	1.00018	0.287138	0.395723	0.104374	0.212766	0.5945821	1.163501
39100	-4486.327	-4504.301	17.97475	6.953597e+07	0.26473	0.000597998	0.00246397	0.00152833	0.000316792	0.00158535	0.0157095	0.0270517	0.0286235	0.0119206	0.00240819	0.0021866	0.0113386	0.068999	0.0198809	0.061463	0.0795134	0.038781	0.0981546	0.00639209	0.00207531	0.0308238	0.0212988	0.0141351	0.0499809	0.0247998	0.0270041	0.010594	0.00581554	0.0535609	0.0106242	0.011315	0.0679201	0.00506409	0.0191985	0.0260011	0.565661	0.0486277	0.0200522	0.319493	0.0201651	0.999848	0.999961	1.00004	1.00015	0.274489	0.392077	0.118977	0.214456	0.6333584	1.097856
39110	-4474.616	-4492.753	18.13763	8.686446e+07	0.307694	0.0012596	0.0111298	0.00132475	0.00278103	0.00502328	0.0129005	0.0400287	0.0289021	0.00337315	0.00175081	0.00444907	0.0219314	0.0866373	0.0220999	0.0433362	0.0412556	0.0505852	0.0756141	0.0100558	0.00376041	0.0116286	0.019184	0.0153961	0.0534603	0.013967	0.0330728	0.0244297	0.00326445	0.0171423	0.00268702	0.015507	0.071283	0.00326512	0.0213881	0.0256066	0.61323	0.0263303	0.007422	0.298964	0.0284477	0.999863	0.999965	1.00004	1.00014	0.297006	0.395461	0.103282	0.204251	0.6023196	1.081568
39120	-4484.649	-4501.018	16.36906	6.661856e+07	0.408587	0.00237499	0.00672646	0.000187082	0.000564562	0.00599699	0.0158657	0.0263736	0.0342074	0.000925138	0.00387283	0.00934379	0.0103283	0.0606679	0.0153884	0.0651205	0.0596254	0.0692439	0.0920321	0.00236779	0.00406917	0.0230849	0.0595113	0.000101205	0.033901	0.0303296	0.0347892	0.0155006	0.00495764	0.0166522	0.00704257	0.0100575	0.0874007	0.00429787	0.0369296	0.0260943	0.606284	0.0172801	0.0104216	0.311525	0.0283948	0.999844	0.99996	1.00004	1.00016	0.284284	0.405365	0.114839	0.195512	0.6264177	1.258425
39130	-4477.704	-4495.099	17.3949	5.658154e+07	0.267063	0.00121659	0.00869045	0.000499133	0.00425704	0.000878161	0.0155576	0.0323677	0.0370448	0.00617636	0.00251291	0.00735438	0.0193721	0.0981229	0.0259725	0.0647596	0.0490819	0.0695495	0.0985385	0.0128205	0.00119543	0.0162533	0.0427459	0.00158223	0.042842	0.0385241	0.0271723	0.0203852	0.00371539	0.0202991	0.0154387	0.00918649	0.0688495	0.00892329	0.016891	0.0222355	0.60766	0.0286213	0.0174591	0.297268	0.0267563	0.999831	0.999956	1.00004	1.00017	0.312943	0.367352	0.10411	0.215596	0.6148476	1.15584
39140	-4476.65	-4494.764	18.11409	5.723364e+07	0.291883	9.0502e-05	0.00598707	0.000707683	0.00109313	0.00768994	0.0156432	0.0142211	0.0337539	0.00863899	0.000403978	0.00912509	0.0258814	0.0754454	0.0253933	0.0430226	0.0268193	0.0482188	0.073891	0.0308703	0.00403191	0.0180077	0.0390724	0.0350061	0.0068432	0.00986464	0.0287821	0.0177997	0.00225528	0.0177432	0.0445625	0.0182726	0.0807155	0.00720611	0.0149791	0.0188521	0.634361	0.0266438	0.0237266	0.279824	0.0165928	0.999832	0.999957	1.00004	1.00017	0.314047	0.384553	0.101019	0.200381	0.6170444	1.083922
39150	-4473.885	-4490.77	16.88497	2.55045e+07	0.394396	0.00105655	0.00576219	0.000681128	4.38987e-05	0.00437277	0.0184956	0.0284535	0.0376544	0.00417031	0.00127815	0.00589578	0.0158318	0.0741998	0.0344629	0.038321	0.0465835	0.0385568	0.0833377	0.00801276	0.00421862	0.0187898	0.0471524	0.0110352	0.0294006	0.0356322	0.0167871	0.0187109	0.000171177	0.0392924	0.034961	0.0166453	0.062696	0.0110977	0.0186766	0.0239301	0.574403	0.0359262	0.00941872	0.347729	0.00859217	0.999748	0.999936	1.00006	1.00025	0.309186	0.385231	0.109357	0.196226	0.6249806	1.206834
39160	-4486.284	-4503.65	17.36645	7.262054e+07	0.37696	0.00713116	0.00188408	0.000975358	0.000820059	0.0139134	0.00882176	0.0181651	0.0303144	0.00742294	0.00715053	0.00429659	0.0104358	0.0762218	0.0360492	0.0276929	0.0480705	0.0623598	0.0567466	0.00196423	0.00562041	0.0286792	0.025051	0.0266346	0.0201246	0.014182	0.0408151	0.0233534	1.08762e-05	0.0382234	0.0302355	0.00707725	0.0699986	0.00765458	0.023629	0.0296496	0.606022	0.0285775	0.0106921	0.306226	0.0188332	0.999851	0.999961	1.00004	1.00015	0.278899	0.408941	0.103111	0.209048	0.6143282	1.158686
39170	-4479.435	-4495.896	16.4614	5.977941e+07	0.368716	1.83024e-05	0.00654618	0.00118401	0.000760174	0.00767872	0.018216	0.0321126	0.0399495	0.00566578	0.00715053	0.00468724	0.0109841	0.0845112	0.0133638	0.0517872	0.0496399	0.0557406	0.110393	0.0317661	0.00254517	0.0233488	0.0238843	0.0192074	0.0297938	0.0199941	0.0372877	0.015372	0.000110288	0.0245202	0.0307534	0.0131933	0.0699986	0.00765458	0.0306565	0.017867	0.672337	0.0213505	0.0226981	0.261146	0.00460108	0.999835	0.999958	1.00004	1.00016	0.289418	0.398205	0.0997077	0.212669	0.5883921	1.249191
39180	-4478.92	-4496.649	17.72889	2.282785e+07	0.33348	0.00055162	0.00555754	0.00244144	0.00180595	0.00394057	0.0128861	0.0259343	0.0454591	0.00612482	0.0034628	0.00634199	0.0158417	0.0668869	0.0233073	0.0673025	0.0304912	0.0449535	0.0724302	0.0218286	0.000835875	0.0215256	0.0242818	0.0317328	0.0190376	0.000850107	0.0222172	0.00855288	0.00907786	0.0368439	0.0261519	0.0152254	0.0693301	0.00575474	0.0399946	0.0280438	0.551377	0.0268082	0.0139703	0.358034	0.0217666	0.999734	0.999932	1.00007	1.00027	0.316829	0.368676	0.115523	0.198973	0.6106862	1.122441
39190	-4477.252	-4495.229	17.97788	7.902724e+07	0.26675	0.00276568	0.0071616	0.00309451	0.00243043	0.0101651	0.0117807	0.024061	0.0386134	0.00612482	0.0021235	0.00481354	0.0184125	0.0751371	0.0161859	0.0536761	0.0370187	0.0619875	0.0693497	0.0434799	0.00350556	0.0259545	0.0144303	0.020681	0.0740696	0.00778568	0.0275364	0.0211878	0.00445733	0.0129047	0.0125243	0.0138058	0.0787573	0.00332281	0.0214886	0.0326091	0.589775	0.0242145	0.0224854	0.319573	0.0113438	0.999857	0.999963	1.00004	1.00014	0.30367	0.370746	0.113412	0.212172	0.6202582	1.097543
39200	-4480.112	-4497.685	17.57308	6.218512e+07	0.302632	0.000866993	0.0101565	0.00444963	0.000884892	0.00515589	0.0221203	0.0297695	0.0354256	0.00883304	0.0021235	0.00434789	0.0126419	0.0818232	0.0141243	0.0482314	0.0451191	0.0611005	0.0597493	0.0173654	0.00317595	0.0167503	0.0206233	0.01221	0.0670498	0.0345716	0.0320526	0.0167645	0.000963832	0.0308494	0.0140414	0.0137412	0.0883665	0.00125699	0.0186848	0.0327591	0.579104	0.0255358	0.0146071	0.302711	0.0452833	0.999839	0.999959	1.00004	1.00016	0.266301	0.388939	0.122863	0.221898	0.6192456	1.138023
39210	-4482.065	-4500.301	18.23566	6.996263e+07	0.272277	0.00153002	0.00483713	0.000591918	0.00201839	0.0083319	0.0110008	0.0350427	0.0308891	0.00638113	0.00886482	0.0104333	0.0126419	0.0689687	0.0408089	0.0476364	0.0268435	0.0472376	0.0526017	0.020728	0.00937575	0.0242519	0.0397988	0.0212529	0.00387017	0.0204624	0.0305716	0.0216091	0.00345245	0.0395491	0.0322969	0.00897108	0.0841219	0.00628616	0.0162289	0.0316973	0.591461	0.0253074	0.00808711	0.290356	0.0530911	0.999848	0.999961	1.00004	1.00015	0.286686	0.382243	0.123504	0.207567	0.6154148	1.071764
39220	-4483.059	-4501.143	18.08345	6.996263e+07	0.312959	2.49442e-05	0.00882627	0.000196389	0.000345742	0.00265354	0.0153572	0.0245772	0.038184	0.00721612	0.000294221	0.0105185	0.0161788	0.0707348	0.00942693	0.0516487	0.0513648	0.0587065	0.067907	0.0422831	0.00180012	0.0173763	0.0377198	0.0200964	0.00236565	0.00633515	0.0282861	0.0281887	0.00401975	0.0174173	0.0225345	0.0090626	0.0624509	0.0112098	0.0287193	0.0241407	0.524663	0.0363401	0.0207722	0.325739	0.0683449	0.999848	0.999961	1.00004	1.00015	0.298416	0.371032	0.111225	0.219327	0.6332208	1.086985
39230	-4483.697	-4500.362	16.66466	4.764684e+07	0.410619	0.00146584	0.0028664	0.00616693	0.00166421	0.00887113	0.0108279	0.0252936	0.0381521	0.00245136	0.00767745	0.00928183	0.0145221	0.0776193	0.0254858	0.0358945	0.0331545	0.0474043	0.0756754	0.0234782	0.00611256	0.0263661	0.0347666	0.0292908	0.0103929	0.000203201	0.043864	0.0125324	0.00419613	0.0498135	0.060643	0.0116149	0.0585431	0.00806987	0.0138839	0.0261311	0.550219	0.0201879	0.0189323	0.341605	0.0429241	0.999816	0.999953	1.00005	1.00018	0.288976	0.396286	0.118044	0.196693	0.6150572	1.228864
39240	-4484.124	-4502.071	17.94691	7.710772e+07	0.322845	0.00681911	0.00430798	0.000770849	0.000296307	0.00152711	0.0300244	0.0304486	0.0259843	0.00986942	0.00210255	0.00636246	0.0146405	0.0985777	0.0476853	0.0425902	0.0431069	0.0471215	0.0497131	0.0250309	0.00182502	0.0164555	0.037636	0.0153763	0.0234295	0.00434918	0.0245718	0.0154594	0.000917159	0.0507052	0.00514194	0.0198074	0.0442138	0.0111638	0.0197626	0.0262749	0.621471	0.0233074	0.0165769	0.298643	0.0137264	0.999855	0.999963	1.00004	1.00014	0.285662	0.408285	0.111077	0.194977	0.6340328	1.100639
39250	-4479.631	-4497.028	17.39702	2.173521e+07	0.427797	0.00843483	0.00590157	0.000488364	0.00163034	0.00358991	0.0144722	0.0302363	0.025011	0.00881795	0.00366143	0.00377576	0.0151622	0.0715608	0.015844	0.0341159	0.0372014	0.0471215	0.0444343	0.0239794	0.00246218	0.0230847	0.034159	0.0116602	0.0322195	0.0161675	0.0419399	0.0099261	0.000228334	0.0160916	0.0306887	0.0188295	0.0671762	0.00141195	0.0263461	0.0238012	0.599375	0.0245425	0.0198538	0.314582	0.0178452	0.999727	0.99993	1.00007	1.00027	0.299505	0.377947	0.110466	0.212082	0.6268041	1.155628
39260	-4486.636	-4502.745	16.10971	5.224151e+07	0.421825	0.00180452	0.0175535	0.000991088	0.000883217	0.00312619	0.0215941	0.0325815	0.0303474	0.00641018	0.0061357	0.005857	0.0206405	0.103047	0.01279	0.0548398	0.0343405	0.0602993	0.103339	0.0177162	0.00366268	0.0151728	0.00850623	0.0261734	0.0403898	0.0178729	0.027496	0.019497	0.00125847	0.0233485	0.0222607	0.0172844	0.0671762	0.00825924	0.02988	0.015818	0.566879	0.0208785	0.0154814	0.355519	0.0254239	0.999824	0.999955	1.00004	1.00018	0.311358	0.37595	0.116318	0.196374	0.6143452	1.28436
39270	-4480.792	-4496.741	15.94935	7.428577e+07	0.442908	0.00112316	0.00611019	0.0013883	0.00155325	0.00235776	0.0185581	0.035222	0.0475963	0.00641005	0.00414384	0.00932624	0.0130158	0.0808123	0.0324672	0.0471364	0.0489113	0.0525049	0.0782327	0.0259155	0.00109091	0.0155481	0.00500788	0.0257096	0.0419995	0.0140445	0.0350756	0.0222445	0.0109812	0.0264236	0.00690174	0.012773	0.0855998	0.0119683	0.0293339	0.0170443	0.610827	0.0209182	0.0181278	0.308837	0.0242462	0.999853	0.999962	1.00004	1.00015	0.31114	0.377403	0.0991706	0.212287	0.5955424	1.300395
39280	-4482.201	-4498.981	16.78022	8.871312e+07	0.326819	0.00130741	0.00772006	0.0016634	0.000649592	0.00288907	0.0208469	0.0251172	0.0527368	0.00812154	0.0125822	0.00835785	0.0188992	0.0788107	0.0278982	0.0700894	0.0361423	0.0659248	0.0839467	0.0239083	0.000656555	0.0289958	0.0128235	0.033069	0.0565793	0.00926465	0.029435	0.0189141	0.00448261	0.0342369	0.00385956	0.00580252	0.0775869	0.0054362	0.0217348	0.0255861	0.611118	0.0153141	0.0294654	0.296603	0.0219137	0.999865	0.999966	1.00003	1.00013	0.288519	0.387101	0.106916	0.217465	0.5817904	1.217309
39290	-4488.155	-4506.852	18.69735	5.608739e+07	0.277665	0.00174681	0.00275615	1.01118e-05	0.000547779	0.00559934	0.0185489	0.0357716	0.025044	0.00892325	0.0020316	0.00627713	0.00557807	0.0717505	0.0243864	0.0473538	0.0295899	0.0587806	0.0919118	0.0454116	0.00107523	0.0193817	0.0102048	0.0398208	0.0175609	0.0163286	0.0374773	0.0189386	0.00812408	0.0109828	0.0153228	0.00933484	0.0391578	0.00015043	0.0220507	0.0285247	0.656833	0.0219282	0.0188293	0.251651	0.0222342	0.99983	0.999956	1.00004	1.00017	0.302256	0.357021	0.10852	0.232203	0.6068925	1.025595
39300	-4479.902	-4497.875	17.97272	9.170896e+07	0.295776	0.000359652	0.00397346	0.000473228	0.00256026	0.00420931	0.0191696	0.0357716	0.0352063	0.00723223	0.0021908	0.0172456	0.014664	0.0843389	0.0287891	0.0331457	0.042311	0.068794	0.0762566	0.00926826	0.00189765	0.0262834	0.00637649	0.0195889	0.0486209	0.0233571	0.0292006	0.0111482	0.00639204	0.0354691	0.0139273	0.0144518	0.0517288	0.00583043	0.0220507	0.0360627	0.584024	0.0115771	0.0192009	0.295042	0.0540933	0.999867	0.999965	1.00003	1.00013	0.293159	0.3886	0.10779	0.210451	0.6315113	1.098059
