Iteration	Posterior	Likelihood	Prior	alpha	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
29260	-4484.222	-4501.972	17.74994	5.26691e+07	0.309824	0.000398515	0.00763996	0.00232756	0.00151514	0.00405757	0.0175151	0.0219924	0.0314531	0.00348552	0.00610571	0.00891998	0.0211357	0.0766002	0.0119427	0.0426342	0.0320192	0.0596291	0.0675753	0.0279161	0.00982969	0.00244946	0.0120502	0.0145438	0.0561571	0.0192264	0.00516312	0.0317032	0.0225092	0.030732	0.00206268	0.0712994	0.00668599	0.0193565	0.0618811	0.0130147	0.577085	0.0278208	0.0160238	0.323482	0.0425735	0.999825	0.999955	1.00004	1.00018	0.297294	0.414466	0.102277	0.185963	0.6162934	1.120336
29270	-4494.109	-4510.514	16.40522	9.359334e+07	0.455372	0.0094309	0.00228197	0.000830726	0.011852	0.00643263	0.00654855	0.0256504	0.0315524	0.00572456	0.0066097	0.00303334	0.023997	0.107591	0.0138586	0.0493716	0.0472448	0.0666193	0.0626266	0.00788159	0.0259323	0.00496865	0.0213936	0.0014231	0.0318264	0.0186396	0.0155683	0.00960275	0.0346296	0.0250751	0.00162733	0.0436713	0.00183271	0.0150088	0.0590996	0.0246572	0.514055	0.0277582	0.0190607	0.385181	0.0292875	0.999868	0.999966	1.00003	1.00013	0.300445	0.377826	0.114283	0.207447	0.612193	1.254808
29280	-4489.53	-4506.785	17.25456	8.106564e+07	0.303001	0.00224289	0.00672183	0.00430385	0.011852	0.00543446	0.0128334	0.0213833	0.0362709	0.00439103	0.00650695	0.00620526	0.017302	0.0956123	0.0338239	0.0554276	0.0538025	0.0602316	0.0708262	0.0150192	0.010072	0.00101323	0.0274034	0.0219422	0.0318264	0.0300223	0.00749013	0.00121868	0.0256977	0.0252722	0.0106793	0.0658149	0.00312261	0.00948767	0.0756195	0.0238058	0.607498	0.0269759	0.0261543	0.281781	0.0337844	0.999859	0.999964	1.00004	1.00014	0.283323	0.381629	0.107883	0.227164	0.6215711	1.169874
29290	-4480.337	-4498.539	18.2019	3.80339e+07	0.274225	0.00177789	0.00858756	0.00050002	0.00446057	0.00427719	0.0119939	0.0184931	0.0293371	0.00507807	0.00698019	0.00162898	0.0111044	0.0770045	0.0109988	0.0606992	0.0545634	0.0473117	0.083929	0.0300745	0.0203804	0.00109287	0.0262309	0.020177	0.0161365	0.0383451	0.0114115	0.00307835	0.0147718	0.0426158	0.00387777	0.066396	0.0112512	0.0141508	0.0421992	0.0263551	0.634298	0.0197553	0.016764	0.28428	0.0185472	0.999794	0.999948	1.00005	1.00021	0.291803	0.382457	0.104637	0.221104	0.6474456	1.07514
29300	-4477.163	-4496.052	18.88884	3.671506e+07	0.241868	0.00177789	0.00274488	0.00374687	0.00194619	0.00427719	0.0199027	0.0287837	0.0249111	0.00374729	0.00208624	0.0136139	0.0250328	0.067663	0.022984	0.0447984	0.0471571	0.058133	0.0758001	0.0142487	0.030061	0.00770842	0.0293178	0.00559566	0.0236398	0.010407	0.00827146	0.0211404	0.0221143	0.030859	0.00141701	0.0503343	0.00700586	0.0107329	0.0426183	0.0339558	0.638725	0.0201057	0.00926725	0.260995	0.0369509	0.99979	0.999947	1.00005	1.00021	0.288213	0.382078	0.11261	0.2171	0.6206998	1.006446
29310	-4479.702	-4498.656	18.95343	9.458507e+07	0.211213	0.0012239	0.0113588	0.0006303	0.00230147	0.00317628	0.0196218	0.028373	0.038802	0.00258395	0.00539671	0.00843489	0.016589	0.0981868	0.0325179	0.0534486	0.0553923	0.0411211	0.0577433	0.0163329	0.0269541	0.00589455	0.0142046	0.0135581	0.027374	0.0186776	0.0146599	0.0249086	0.0130762	0.0342084	0.0018243	0.0606995	0.00617424	0.017335	0.0159906	0.0318645	0.658031	0.016529	0.021979	0.238886	0.0327099	0.999869	0.999966	1.00003	1.00013	0.30623	0.374182	0.100746	0.218843	0.611331	0.9999874
29320	-4491.991	-4508.331	16.33948	4.433009e+07	0.397938	0.00236453	0.00637022	0.000419893	0.00792707	0.0119296	0.0239149	0.039504	0.0365382	0.00956562	0.000723846	0.0062412	0.0206401	0.0616972	0.0144535	0.0498253	0.0457893	0.0449881	0.0800602	0.0476788	0.0269541	0.00862256	0.00745544	0.0273862	0.0438055	0.021478	0.0118848	0.0219215	0.0218348	0.0214776	0.0120049	0.0802509	0.00167687	0.0192843	0.0267751	0.0195745	0.592321	0.0396789	0.0133771	0.297706	0.0373424	0.999809	0.999951	1.00005	1.00019	0.300758	0.392755	0.105117	0.201371	0.622428	1.261382
29330	-4479.743	-4496.698	16.95519	2.662894e+07	0.357911	0.00395054	0.00468758	0.00162617	0.000688484	0.00620849	0.0211272	0.0250964	0.038631	0.00450513	0.0032303	0.0119909	0.0283315	0.0733081	0.0195264	0.0412089	0.0591936	0.0449881	0.0920492	0.0183167	0.0247744	0.000601826	0.0197496	0.0229867	0.0255726	0.0101071	0.00676659	0.0276534	0.0204897	0.0497874	0.00104797	0.0777649	0.00656197	0.0187002	0.0306708	0.0185946	0.630919	0.0464725	0.0171504	0.282803	0.00406065	0.999754	0.999937	1.00006	1.00025	0.298871	0.397034	0.109394	0.194701	0.6244607	1.199811
29340	-4488.495	-4504.141	15.64555	3.012874e+07	0.405951	0.00357674	0.0042681	0.000477758	0.00100515	0.0101082	0.0189425	0.0423879	0.0309306	0.00963187	0.00664625	0.00817665	0.0212513	0.0774257	0.0501362	0.0450406	0.0654618	0.0500326	0.078506	0.0447934	0.0247744	0.00721034	0.023885	0.035694	0.0325265	0.010415	0.00711925	0.0266836	0.0281304	0.0428286	0.00206346	0.0715329	0.000587823	0.0279978	0.0145753	0.0244314	0.583448	0.038687	0.00958227	0.33617	0.00768189	0.999768	0.999941	1.00006	1.00023	0.289601	0.416229	0.096727	0.197444	0.5963736	1.330775
29350	-4479.709	-4496.837	17.12775	3.565899e+07	0.319757	5.60476e-05	0.0108676	0.00109186	0.00100515	0.004009	0.0119067	0.0314174	0.046703	0.0061163	0.00770022	0.0064861	0.0173367	0.0675301	0.0214052	0.0624078	0.0518607	0.0507975	0.0767361	0.0228069	0.0225309	0.00207612	0.020087	0.0305214	0.0172159	0.0123858	0.0109496	0.0453684	0.0218661	0.0186917	0.0068982	0.0886735	0.000265446	0.0279978	0.0390306	0.0237025	0.566041	0.0535214	0.00943556	0.333106	0.0141937	0.999787	0.999946	1.00005	1.00021	0.295503	0.404813	0.111368	0.188316	0.597675	1.182556
29360	-4486.465	-4503.414	16.94884	2.442438e+07	0.338672	0.0015734	0.00195238	0.000161887	0.000572346	0.004009	0.0110118	0.0262241	0.0522365	0.00136015	0.00453355	0.00654372	0.0170398	0.0710143	0.0357166	0.0567013	0.061756	0.038492	0.0883105	0.0375553	0.0239129	0.00753787	0.0308133	0.0165707	0.0244655	0.0175253	0.0174827	0.0171581	0.016578	0.0291276	0.0067622	0.080909	0.00886457	0.0252827	0.0220193	0.0304236	0.561831	0.0360995	0.00703303	0.354618	0.00999453	0.999743	0.999934	1.00007	1.00026	0.290901	0.404228	0.116828	0.188043	0.621962	1.200446
29370	-4483.442	-4499.903	16.46043	3.354626e+07	0.41356	0.00478422	0.00691484	0.000215887	0.00153093	0.00558471	0.0157869	0.0264093	0.0257478	0.000880827	0.00531193	0.00642206	0.00997694	0.0923458	0.0275554	0.0488824	0.035761	0.0461863	0.0679367	0.0278528	0.0160434	0.00511236	0.02543	0.016512	0.0446915	0.0212935	0.0221321	0.0263959	0.0360156	0.0460972	0.00300251	0.0517355	0.00955447	0.0161183	0.0395064	0.0270658	0.671613	0.0231277	0.0117127	0.245852	0.0206293	0.999781	0.999944	1.00006	1.00022	0.293892	0.37599	0.111242	0.218877	0.6156649	1.249288
29380	-4479.512	-4496.961	17.44838	9.010405e+07	0.289279	0.00262161	0.00563594	0.000324044	4.47932e-05	0.00358541	0.0203453	0.0293679	0.0340715	0.00809265	0.0062128	0.00616745	0.0180593	0.0613694	0.0323826	0.0431503	0.0644889	0.0586982	0.0773878	0.0183904	0.0303248	0.00230873	0.0264283	0.0311094	0.0366474	0.0201271	0.0119632	0.0263959	0.0184878	0.0376073	0.00375517	0.0744641	0.00370132	0.0161183	0.0313785	0.0297339	0.578784	0.0287683	0.0105304	0.338797	0.0133867	0.999866	0.999966	1.00003	1.00013	0.267474	0.397284	0.113662	0.22158	0.6036827	1.150492
29390	-4489.52	-4506.05	16.5291	3.450773e+07	0.340701	0.00325702	0.00668786	0.0023457	0.000875023	0.00533724	0.0124922	0.0306128	0.0282145	0.00407861	0.0029443	0.00610467	0.00804612	0.0900295	0.0126641	0.0442152	0.0166084	0.054703	0.112975	0.0219607	0.0488945	0.00795913	0.0297424	0.0388395	0.048354	0.0201271	0.0138463	0.0408102	0.0364548	0.0323162	0.000442803	0.0729515	6.89276e-06	0.0200181	0.0268044	0.0217506	0.611099	0.0245949	0.0254224	0.282272	0.0348616	0.999784	0.999944	1.00006	1.00022	0.292666	0.378616	0.115046	0.213671	0.6192176	1.24242
29400	-4489.48	-4507.622	18.14258	8.854597e+07	0.317942	0.000812529	0.000950245	0.00214845	0.00357816	0.00499503	0.0131159	0.0274771	0.0391994	0.00233759	0.00923742	0.00474496	0.0236637	0.0871859	0.0342314	0.0294865	0.0160146	0.0591347	0.0732926	0.0168987	0.0139355	0.000674907	0.0141736	0.032217	0.0278367	0.0340196	0.00752457	0.0408102	0.0322094	0.0310038	0.00132171	0.0350166	0.00126771	0.0203085	0.0223057	0.0347331	0.576322	0.0418049	0.022899	0.310664	0.0135769	0.999865	0.999966	1.00003	1.00014	0.284788	0.39111	0.11125	0.212853	0.6231702	1.081072
29410	-4486.497	-4504.193	17.6963	2.911712e+07	0.277933	0.00228736	0.00172565	0.000226238	0.00461265	0.00612722	0.0178368	0.023455	0.0328841	0.00975705	0.0099595	0.00574116	0.0119742	0.0864767	0.0402301	0.0524681	0.0399547	0.0478133	0.0600082	0.0139601	0.0273522	0.00270273	0.013284	0.00373251	0.0309927	0.0264163	0.0073233	0.036257	0.0255208	0.0236539	0.00207324	0.0833516	0.00942847	0.0286391	0.0595409	0.0196596	0.598399	0.0379361	0.0264739	0.301482	0.0160502	0.999764	0.99994	1.00006	1.00024	0.299437	0.397752	0.102598	0.200213	0.648838	1.1257
29420	-4484.158	-4500.289	16.13069	23921.71	0.398137	0.00441697	0.00627431	0.00313516	0.00818706	0.0052939	0.0245062	0.0374174	0.0318315	0.0086189	0.00642927	0.00808187	0.0101704	0.117773	0.0216147	0.0524681	0.0670283	0.0515844	0.0750573	0.0172508	0.0277653	0.00550417	0.0139867	0.0254282	0.0309927	0.00607497	0.00777652	0.0313833	0.0214418	0.0366059	1.65192e-05	0.0640387	0.00103056	0.0230536	0.0318865	0.0188807	0.634888	0.0321992	0.018732	0.274813	0.0204874	0.991794	0.997889	1.00209	1.00823	0.287234	0.397279	0.106161	0.209326	0.5894459	1.282261
29430	-4486.201	-4503.218	17.0165	5.131039e+07	0.303101	0.00746139	0.00820695	0.00078145	4.83236e-05	0.00663813	0.023666	0.0358862	0.0227656	0.0065309	0.00415226	0.0061139	0.0190694	0.0843212	0.0288527	0.076344	0.0309884	0.0439	0.0665268	0.0117781	0.0354594	0.0045992	0.0239149	0.00748032	0.0346024	0.0138417	0.0155801	0.0686518	0.0362077	0.0381859	0.000220248	0.0662107	0.00174263	0.0253054	0.034546	0.0250165	0.641393	0.0217996	0.0191518	0.257783	0.0348567	0.999822	0.999955	1.00005	1.00018	0.289413	0.382103	0.100401	0.228083	0.5869202	1.193681
29440	-4480.362	-4499.754	19.39198	2.551088e+07	0.211411	0.00554943	0.00640702	0.00130973	0.00181703	0.00443661	0.0155353	0.0186553	0.0187201	0.00647487	0.00329629	0.0061139	0.0107284	0.0774423	0.0305748	0.0258189	0.0599517	0.0421667	0.0834152	0.0101166	0.0245602	0.00813076	0.0205181	0.0174862	0.0166063	0.0183287	0.0148432	0.0220594	0.0135115	0.0383909	0.00346545	0.0597454	0.00458913	0.0216556	0.0322995	0.0333505	0.646615	0.0242432	0.0134719	0.264388	0.0179311	0.999748	0.999936	1.00006	1.00025	0.29743	0.360924	0.105078	0.236569	0.6107952	0.9561321
29450	-4477.725	-4495.033	17.30801	7.756375e+07	0.394348	0.0044987	0.0041476	0.00221888	0.00149716	0.00488585	0.0093455	0.0243507	0.0378825	0.00647487	0.00874144	0.00521411	0.0227447	0.0708804	0.0175101	0.0565316	0.0546607	0.0664493	0.0605445	0.0145577	0.0251891	0.00407277	0.0205181	0.0158748	0.040674	0.00748337	0.0148432	0.0255927	0.0139177	0.025529	0.000455812	0.0597454	0.0126924	0.0181989	0.012258	0.0253226	0.622667	0.0260855	0.0121757	0.307898	0.00585096	0.999856	0.999964	1.00004	1.00014	0.294307	0.402738	0.103375	0.199579	0.5972526	1.16453
29460	-4480.255	-4497.325	17.06997	3.278042e+07	0.377565	0.00428317	0.00506671	0.00400164	0.00126143	0.00488585	0.0144435	0.0283853	0.0346581	0.00338496	0.00477798	0.00629037	0.0226163	0.0725196	0.0264829	0.0528217	0.0326912	0.0371201	0.0918015	0.0110706	0.0108454	0.00975306	0.0170755	0.0338424	0.0370853	0.00830129	0.00940407	0.0247136	0.0192556	0.0293979	0.0130555	0.0775857	0.0117083	0.0201274	0.0300541	0.0181189	0.643718	0.0307154	0.0109016	0.288464	0.00808231	0.999778	0.999943	1.00006	1.00022	0.293266	0.400271	0.101601	0.204861	0.6319603	1.188333
29470	-4483.404	-4502.151	18.74686	3.536956e+07	0.237204	0.00180883	0.0040816	0.000783513	0.00445963	0.0010033	0.0255363	0.0205092	0.0389407	0.00815638	0.00276577	0.00533008	0.0110286	0.0796429	0.0309591	0.0387297	0.0559906	0.0659765	0.0526748	0.00549549	0.0336211	0.00458834	0.0227661	0.00979848	0.0395326	0.00844593	0.0212776	0.0295176	0.0263061	0.0207991	0.002776	0.0492102	0.00254637	0.0206223	0.0377599	0.0268234	0.582571	0.0220807	0.0175474	0.321197	0.0297811	0.999786	0.999945	1.00005	1.00021	0.302557	0.373414	0.101693	0.222335	0.5956565	1.020645
29480	-4481.037	-4498.44	17.40365	5.371467e+07	0.307157	0.00113499	0.0139014	0.00175993	0.00131509	0.00648074	0.0182938	0.0321098	0.0396848	0.00386813	0.00551268	0.00583577	0.0141614	0.093939	0.0296907	0.043085	0.0828095	0.0578136	0.0780581	0.020035	0.0189654	0.00236804	0.0124159	0.0163065	0.0155598	0.00617276	0.0120388	0.0295176	0.0328726	0.0217187	0.0073805	0.0740778	0.00158708	0.00920308	0.038135	0.028737	0.560588	0.0209588	0.019042	0.325667	0.045007	0.999827	0.999956	1.00004	1.00017	0.298518	0.397154	0.11239	0.191938	0.6128662	1.154966
29490	-4489.916	-4506.012	16.09537	8.182849e+07	0.395149	0.000886323	0.00666326	0.000538011	0.00145519	0.00655784	0.0153223	0.0212336	0.0334059	0.00973853	0.00378945	0.00333126	0.0238149	0.0678105	0.0413417	0.0439804	0.0474125	0.0629144	0.0835866	0.0346109	0.0337756	0.0080417	0.0228965	0.024703	0.0282763	0.00147329	0.00616488	0.0319052	0.0157442	0.0666845	0.0162426	0.068781	0.00839092	0.0112232	0.0379486	0.0238697	0.625139	0.0177914	0.0146799	0.289856	0.0286632	0.999859	0.999964	1.00004	1.00014	0.274791	0.387571	0.0995635	0.238074	0.5850345	1.285794
29500	-4477.657	-4495.68	18.02275	6.242068e+07	0.303366	0.00189747	0.00750288	0.00156001	0.000700218	0.00339388	0.0153496	0.0295187	0.0277876	0.0119923	0.00687044	0.012591	0.0180737	0.0928185	0.0242533	0.035214	0.0276915	0.0629144	0.0593178	0.0349897	0.0412832	0.00585967	0.0171979	0.00749155	0.0283605	0.00623664	0.00765193	0.0324385	0.0178029	0.0218012	0.000277641	0.0616096	0.00337667	0.0259162	0.0379486	0.0258342	0.622085	0.0296498	0.0203467	0.291205	0.0108798	0.999839	0.999959	1.00004	1.00016	0.269098	0.395519	0.104602	0.230781	0.6113121	1.093055
29510	-4487.609	-4505.21	17.60069	4.829596e+07	0.290271	0.000190031	0.00799257	0.0093982	0.00256963	0.00607021	0.0137037	0.0258264	0.0349731	0.00864973	0.00203923	0.00650624	0.0120086	0.0759101	0.0206002	0.0498925	0.0545998	0.045243	0.0908137	0.029884	0.038024	0.0104736	0.0176936	0.0105057	0.0400697	0.0136027	0.0175104	0.0329829	0.0137495	0.0192688	0.00317006	0.0905848	0.00212069	0.0121605	0.0262031	0.0167408	0.657214	0.0446531	0.0140716	0.253954	0.0133665	0.999817	0.999953	1.00005	1.00018	0.293524	0.370983	0.114857	0.220636	0.6330204	1.135262
29520	-4477.752	-4494.67	16.91806	6.724489e+07	0.406282	0.000258239	0.00469565	0.000783793	3.13947e-05	0.00129338	0.0184709	0.0224315	0.0198446	0.0026959	0.00295724	0.00545019	0.0197679	0.0713725	0.019996	0.0493028	0.0288015	0.0548085	0.0671738	0.0125213	0.0239688	0.00040494	0.0216773	0.00213792	0.0363304	0.0152741	0.00790693	0.0343517	0.0322016	0.0512467	0.00317006	0.0833273	0.00874551	0.0189229	0.0549197	0.0186161	0.545783	0.0427334	0.014966	0.357798	0.020103	0.999845	0.99996	1.00004	1.00015	0.293422	0.390824	0.118416	0.197338	0.6151977	1.203525
29530	-4478.76	-4495.827	17.06666	3.887676e+07	0.383112	0.00410049	0.00678779	7.4262e-05	0.000151382	0.00305583	0.02064	0.028211	0.0198446	0.00244339	0.0041388	0.00457882	0.0179355	0.0870358	0.0237669	0.0649683	0.0289433	0.0570073	0.0621181	0.0263666	0.0304629	0.00367427	0.0164763	0.0163614	0.00888265	0.0112241	0.0146945	0.0280437	0.0191981	0.0507012	0.00377524	0.0667781	0.00136687	0.0221933	0.0495508	0.0169717	0.552256	0.0278332	0.0294545	0.341806	0.0316791	0.999796	0.999948	1.00005	1.0002	0.315355	0.393989	0.105136	0.18552	0.620055	1.188664
29540	-4482.881	-4500.593	17.71155	1.945426e+07	0.319205	0.00649687	0.00723226	0.000374147	0.00252806	0.00188561	0.0138764	0.0267408	0.0332465	0.00387606	0.00222198	0.011619	0.0107987	0.0691659	0.0487235	0.0497495	0.0345794	0.0566631	0.0677617	0.00784333	0.0155788	0.0010331	0.0216546	0.0129164	0.0681282	0.0395936	0.00895705	0.0261355	0.025718	0.0343522	0.00383433	0.0623426	0.00117473	0.0156018	0.0125668	0.0167449	0.615353	0.0326504	0.0257374	0.289496	0.0200187	0.999712	0.999926	1.00007	1.00029	0.295473	0.406479	0.0933216	0.204726	0.6039447	1.124175
29550	-4485.017	-4502.169	17.15252	8.278446e+07	0.345838	0.00488042	0.00559979	0.000759549	0.00222469	0.00343717	0.0210918	0.0179304	0.0478613	0.00203917	0.0117029	0.00700172	0.0133637	0.081766	0.0269487	0.0530919	0.0333758	0.0542296	0.0830794	0.0100068	0.0230288	0.00218653	0.0224527	0.0184372	0.0331235	0.0227356	0.00780778	0.0336443	0.0359518	0.00643479	0.00740442	0.087746	0.0103817	0.0135096	0.0290047	0.0171894	0.637023	0.0243161	0.00772349	0.287704	0.0260438	0.999861	0.999965	1.00003	1.00014	0.313546	0.382857	0.104443	0.199153	0.6295743	1.180078
29560	-4477.923	-4495.507	17.58445	7.094387e+07	0.314416	0.00373388	0.00820038	0.00112982	5.89167e-05	0.005229	0.0165498	0.0309297	0.037038	0.00238158	0.00482644	0.00300089	0.0144915	0.0842655	0.0142323	0.0674508	0.0469804	0.0315766	0.0688852	0.0257187	0.00377155	0.0122329	0.0224527	0.00939226	0.044616	0.0288605	0.0188723	0.0190719	0.0310733	0.00143331	0.00136039	0.0705973	0.0154527	0.0143605	0.0622424	0.0277906	0.6177	0.0150217	0.0143121	0.276835	0.04834	0.999849	0.999961	1.00004	1.00015	0.290108	0.396551	0.101703	0.211638	0.6142761	1.136886
29570	-4481.019	-4499.301	18.28191	8.825796e+07	0.294139	0.00124326	0.00280916	0.000468155	0.000375957	0.0104378	0.0205992	0.042674	0.0204779	0.00364858	0.000902146	0.00946857	0.0200523	0.0772302	0.0195792	0.0428064	0.0413703	0.0414313	0.0465747	0.0276688	0.0219601	0.00263559	0.0230288	0.03239	0.018277	0.0216761	0.0204079	0.0328337	0.0332864	0.00132932	0.0041096	0.0644956	0.0265263	0.0226902	0.0175355	0.0291607	0.595909	0.0132826	0.0198695	0.315534	0.0262443	0.999865	0.999965	1.00003	1.00014	0.286984	0.389465	0.1055	0.21805	0.6261802	1.067139
29580	-4473.584	-4491.091	17.50644	5.1388e+07	0.366131	0.00106826	0.00706962	0.00224072	9.20209e-05	0.00254567	0.0194883	0.0194061	0.0502153	0.00382265	0.0015019	0.00656246	0.0217847	0.0800695	0.0217811	0.0389198	0.0369925	0.0579981	0.0702419	0.0183032	0.000955302	0.0136905	0.0171398	0.0322419	0.028406	0.0415271	0.0106663	0.0244534	0.0169868	0.0042143	0.00300723	0.058608	0.0265263	0.0239441	0.016084	0.0266968	0.646697	0.0382505	0.00597256	0.268922	0.0134615	0.999823	0.999955	1.00005	1.00018	0.295829	0.37642	0.107469	0.220281	0.627235	1.144686
29590	-4489.771	-4507.864	18.09321	3.75237e+07	0.269788	0.0108965	0.00683512	0.00229898	0.00355842	0.00062877	0.0166864	0.0220895	0.0350875	0.00258346	0.00566778	0.0049719	0.0151601	0.0764673	0.0246549	0.0397572	0.0454887	0.0465605	0.0757374	0.0309173	0.00330352	0.0136905	0.0202544	0.066788	0.0136837	0.0203586	0.0127191	0.0229871	0.024396	0.000357606	0.0118019	0.0718434	0.025449	0.0229948	0.0195462	0.0178584	0.606739	0.0251717	0.0230924	0.298646	0.0284932	0.999792	0.999947	1.00005	1.00021	0.301547	0.386439	0.101393	0.210621	0.654591	1.08601
29600	-4479.732	-4497.015	17.28331	5.055713e+07	0.318429	0.00338788	0.00485661	0.000153375	0.00155928	4.46674e-05	0.0231718	0.0390431	0.0336998	0.00628395	0.00566778	0.00769668	0.0161568	0.0993287	0.0228601	0.0593819	0.0602843	0.0337301	0.0681608	0.029011	0.00428731	0.00199176	0.0166427	0.0181705	0.0479221	0.0184598	0.00762018	0.0338738	0.0247189	8.68268e-05	0.000258455	0.064068	0.0327249	0.0272301	0.0360363	0.024306	0.555529	0.0193424	0.0149645	0.349286	0.0365723	0.999821	0.999955	1.00005	1.00018	0.281758	0.408824	0.10556	0.203857	0.6271296	1.166999
29610	-4479.182	-4496.258	17.0762	9.757336e+07	0.351288	0.000227389	0.00388082	0.00037555	0.000422068	2.56899e-05	0.0161184	0.0308191	0.0308289	0.0035335	0.00422162	0.00417717	0.0272594	0.0856977	0.0409631	0.0501938	0.0307998	0.0767198	0.0681608	0.0161061	0.0155855	0.00445124	0.0255268	0.022908	0.0335559	0.0231065	0.011613	0.0266298	0.0247189	8.8503e-05	0.011676	0.079293	0.0327249	0.0156922	0.0183217	0.0257845	0.593081	0.0243905	0.0142394	0.312859	0.0296459	0.999871	0.999968	1.00003	1.00013	0.298311	0.390385	0.112784	0.198521	0.6370562	1.187711
29620	-4484.255	-4503.098	18.8432	8.632293e+07	0.200094	0.00159188	0.0066614	2.77827e-05	0.00131895	0.000359076	0.0245253	0.0269776	0.0414615	0.00800344	0.00495031	0.012705	0.00895105	0.074556	0.0319048	0.0524841	0.0454084	0.0406538	0.0711531	0.0258755	0.0233395	0.00472582	0.0172633	0.00792681	0.0300006	0.0198876	0.0181055	0.0279681	0.0332506	0.000919866	0.000570529	0.0547154	0.0222198	0.0376654	0.032789	0.0339849	0.521514	0.0287249	0.0127675	0.355745	0.047263	0.999863	0.999965	1.00004	1.00014	0.291836	0.388634	0.112606	0.206923	0.6328609	1.011011
29630	-4493.173	-4510.251	17.07798	9.302382e+07	0.322684	0.00461369	0.00316136	0.00124094	0.00358269	0.00991328	0.0171406	0.0242595	0.0261654	0.00418907	0.00786966	0.0100931	0.0144746	0.0681316	0.0404705	0.0526713	0.0443551	0.0520856	0.0707724	0.0160859	0.00793637	0.00755062	0.019865	0.0323906	0.0043424	0.0276943	0.0192057	0.0477424	0.0257731	0.00500227	0.0109295	0.0557806	0.0607763	0.0294273	0.0391559	0.0230561	0.587396	0.0199593	0.0243177	0.300352	0.0449185	0.999868	0.999967	1.00003	1.00013	0.295234	0.379254	0.106958	0.218554	0.6017217	1.187533
29640	-4484.044	-4500.694	16.65054	9.89845e+07	0.361578	0.00059788	0.00705588	0.00124094	0.00493061	0.00227099	0.0164792	0.0318037	0.0377886	0.0112753	0.00235817	0.00741246	0.0240784	0.0899908	0.0409771	0.0491597	0.0359648	0.0511377	0.0785596	0.025135	0.00649747	0.00770167	0.0310346	0.0164144	0.00741042	0.0335765	0.00949744	0.021667	0.0214869	0.000532142	0.00451737	0.0847382	0.0274545	0.0242698	0.0536832	0.0227656	0.614735	0.00727653	0.0245469	0.308469	0.0222075	0.999872	0.999968	1.00003	1.00013	0.297436	0.404146	0.100169	0.198249	0.5915287	1.230277
29650	-4477.483	-4494.281	16.79808	8603179	0.391422	0.00153593	0.0158126	0.000163584	0.00152119	0.0026355	0.0142509	0.0235215	0.0405212	0.00305519	0.0010829	0.00348034	0.0114964	0.0744962	0.0212395	0.0505927	0.0334654	0.0520624	0.0559901	0.0276017	0.0089476	0.00962616	0.0244658	0.0115064	0.0267364	0.0378123	0.0140119	0.0270852	0.0190055	0.000338056	0.00206997	0.0932994	0.0451201	0.0178344	0.0517162	0.0229636	0.630104	0.0321323	0.0242626	0.267123	0.0234144	0.999567	0.999889	1.00011	1.00043	0.277707	0.390304	0.103946	0.228043	0.596841	1.215523
