Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	part_rate[1]	part_rate[2]	part_rate_mult[1]	part_rate_mult[2]	pinvar[1]	pinvar[2]	TL
32220	-4131.768	-4131.772	0.003526614	2.76268e+07	7.85662e+07	0.37139	0.00816856	0.0089601	0.00395316	0.00148655	0.00455138	0.0148884	0.0228406	0.0439034	0.00677767	0.00734702	0.00781828	0.0122175	0.0774663	0.026806	0.0578566	0.0333549	0.0595407	0.0818853	0.0105664	0.059561	0.0445651	0.0236492	0.031851	0.0165348	0.0286322	0.0311272	0.00477589	0.00748707	0.0210295	0.041665	0.0973908	0.00346024	0.00883978	0.0159715	0.246741	2.50652	0.164494	0.835506	0.748703	0.00614212	1.298319
32230	-4116.48	-4117.609	1.12918	9.11351e+07	2.96257e+06	0.299897	0.00108886	0.00470191	0.000938858	0.00284531	0.00371182	0.0268245	0.0176603	0.0405589	0.0074747	0.00228079	0.00699194	0.0210521	0.0912033	0.00911378	0.0721224	0.0533273	0.0579513	0.0678558	0.0158561	0.0220988	0.0384472	0.0226225	0.0366504	0.0299816	0.0440703	0.0490246	0.000766293	0.0033304	0.0170055	0.0312483	0.0794118	0.00685447	0.0121648	0.00600644	0.25277	2.49446	0.168514	0.831486	0.749846	0.00130255	1.203141
32240	-4126.432	-4124.662	-1.769249	7.87548e+07	4.27296e+07	0.369358	0.00608913	0.0108309	0.00102927	0.00190387	0.000739949	0.0188314	0.0204426	0.0324096	0.0074747	0.0128965	0.00473901	0.0211256	0.10458	0.010785	0.0485576	0.0296878	0.0579513	0.0676697	0.018682	0.0223056	0.0676507	0.0146981	0.0586154	0.0169502	0.0329265	0.041057	0.00525083	0.0110799	0.0158392	0.0312483	0.0852121	0.0190015	0.0211335	0.00245558	0.192725	2.61455	0.128484	0.871516	0.821893	0.0324667	1.291208
32250	-4120.278	-4121.802	1.523794	8.40499e+07	7.02321e+06	0.320714	0.00247085	0.0106265	0.000708902	0.000150914	0.00702147	0.0127266	0.0208684	0.0381296	0.00291848	0.00422021	0.00912373	0.0186156	0.100205	0.0185711	0.0795676	0.0410951	0.0455167	0.0792995	0.0178615	0.0432122	0.0107399	0.00775604	0.0372219	0.0211473	0.0355361	0.02356	0.000951392	0.00509744	0.0141451	0.0426965	0.10079	0.0294183	0.0179013	0.0029616	0.275075	2.44985	0.183384	0.816616	0.779257	0.0345858	1.223546
32260	-4122.264	-4120.719	-1.545343	5.54712e+07	5.42999e+07	0.337271	0.000973427	0.00434374	0.000205497	0.000229294	0.00417427	0.0172918	0.0200939	0.0243592	0.0149906	0.00558022	0.00515001	0.0229766	0.0989545	0.0194889	0.068953	0.0301707	0.0386199	0.0950564	0.00932885	0.0518917	0.0101284	0.0309031	0.0353986	0.0148105	0.0467738	0.0285597	0.00216261	0.00570592	0.0143229	0.0440814	0.0836584	0.0483938	0.00998526	0.00850392	0.188922	2.62216	0.125948	0.874052	0.8028	0.0265328	1.253492
32270	-4125.655	-4126.25	0.594162	7.13665e+07	9.3086e+07	0.308488	0.00360591	0.00749124	0.00049622	0.00228066	0.00783618	0.018945	0.0221733	0.0535076	0.0123223	0.00213429	0.00532574	0.0127739	0.0868874	0.0122494	0.0559404	0.0184993	0.0371908	0.0578048	0.0232801	0.0268766	0.00718158	0.0214269	0.0388517	0.0213953	0.0215126	0.0391902	0.00207157	0.000732629	0.0207346	0.023127	0.0885338	0.0418299	0.0225799	0.00699867	0.213412	2.57318	0.142275	0.857725	0.782734	0.0446484	1.132275
32280	-4122.691	-4121.953	-0.7381446	8.36041e+07	6.32017e+07	0.359158	0.00892845	0.00663918	0.00122301	0.00117906	0.00254686	0.0130703	0.0269241	0.0443048	0.00634567	0.0108275	0.00184141	0.0219846	0.0778019	0.0289736	0.0635603	0.0509179	0.0499829	0.088906	0.0112542	0.0319052	0.00573389	0.0147665	0.0388517	0.0192484	0.0424235	0.0247722	0.0017183	0.0100368	0.0191698	0.0368384	0.0850958	0.0340157	0.0171771	0.0115132	0.21459	2.57082	0.14306	0.85694	0.767328	0.0375385	1.269636
32290	-4117.485	-4116.427	-1.058705	6.59556e+07	5.10326e+07	0.408535	0.00184261	0.00291303	0.000993819	0.000969288	0.00780279	0.0156813	0.0185257	0.0303378	0.00631579	0.0115603	0.0121874	0.0184366	0.101002	0.00805221	0.0477291	0.0301242	0.0491901	0.0678548	0.00796453	0.0262608	0.0187767	0.0231661	0.0381132	0.0202896	0.027908	0.0213013	0.000854987	0.00623717	0.0178247	0.0752167	0.0792172	0.0428575	0.00958617	0.00448953	0.203086	2.59383	0.13539	0.86461	0.805542	0.0747238	1.260118
32300	-4113.362	-4113.616	0.2537262	1.62736e+07	6.03477e+07	0.404509	0.00184261	0.00165371	0.000628504	7.09498e-05	0.00213526	0.0148969	0.0248771	0.0225779	0.00280277	0.00678534	0.00352107	0.0151001	0.0848904	0.0229331	0.0445843	0.0274523	0.0565361	0.0742248	0.0271165	0.045646	0.0152892	0.0323264	0.0173955	0.0208856	0.0378767	0.0161701	0.00399442	0.0130567	0.0196053	0.102688	0.0694728	0.0393631	0.0108237	0.000529978	0.250521	2.49896	0.167014	0.832986	0.788359	0.000814918	1.284263
32310	-4131.127	-4129.63	-1.497557	1.32723e+07	6.09119e+07	0.332453	0.00479452	0.00211336	0.00174762	0.001478	0.000233786	0.0169748	0.0196071	0.0599721	0.00177663	0.00340576	0.00853861	0.0113152	0.103207	0.0215228	0.0426941	0.033504	0.0444	0.0906062	0.0173932	0.0340095	0.00848874	0.0207235	0.0635084	0.0369239	0.059735	0.0384396	0.00995802	0.00124375	0.0227439	0.0586047	0.0672849	0.0393631	0.00423559	0.0117121	0.200618	2.59876	0.133746	0.866254	0.818096	0.0201451	1.294713
32320	-4123.983	-4121.827	-2.156003	3.72814e+07	1.77358e+07	0.413985	0.0111877	0.00578164	0.000533422	0.000800108	0.00415222	0.0184557	0.0234009	0.0354955	0.00566735	0.000832818	0.00447488	0.0174191	0.0730886	0.0243106	0.0430528	0.033504	0.0399831	0.0844347	0.0103954	0.0525442	0.0134215	0.0242697	0.0385575	0.0165676	0.0338072	0.0384396	0.0037877	0.0148635	0.0180116	0.0626766	0.0889456	0.0431455	0.015707	0.00497392	0.190429	2.61914	0.126953	0.873047	0.771266	0.0159128	1.320674
32330	-4126.938	-4126.472	-0.4650747	9.75325e+07	3.34688e+07	0.281557	0.0035817	0.00934314	0.000389992	0.000199556	0.00200197	0.01785	0.0227134	0.0341324	0.00953832	0.00497332	0.0116315	0.0133882	0.0967997	0.0206447	0.0562548	0.0563096	0.0469963	0.0894626	0.00832563	0.0395837	0.010855	0.0304741	0.0740219	0.0173878	0.022404	0.0222718	0.000530639	0.0174567	0.0239923	0.0621649	0.0719229	0.0329425	0.0166962	0.00138037	0.211147	2.57771	0.140765	0.859235	0.820151	0.0155481	1.230179
32340	-4120.156	-4122.531	2.374988	6.03843e+07	7.47769e+07	0.281557	0.00218582	0.000643889	4.01983e-05	0.000794771	0.00486825	0.0159825	0.0125292	0.0283576	0.00411741	0.000352691	0.00727356	0.0113227	0.089486	0.0106518	0.0327271	0.0292059	0.0386311	0.0469951	0.0178558	0.0355941	0.0129168	0.0369359	0.0474474	0.0229958	0.0377662	0.0262598	0.00559682	0.000370848	0.0138154	0.0397708	0.0677935	0.0470911	0.0138268	0.00417147	0.242274	2.51545	0.161516	0.838484	0.803521	0.0377383	1.047931
32350	-4125.634	-4124.905	-0.7289877	4.83466e+07	6.04557e+07	0.415158	0.00566131	0.00052596	0.00233434	0.00114609	0.00115841	0.0125117	0.032388	0.0155076	0.00411741	0.00116301	0.00829502	0.0101516	0.0584957	0.0211186	0.0582817	0.0384537	0.0581403	0.0609746	0.00943558	0.0500891	0.0215241	0.044088	0.0502399	0.0291377	0.0449705	0.00961928	0.00142233	0.000829003	0.0132769	0.0377828	0.101733	0.0470911	0.00880721	0.00389396	0.21771	2.56458	0.14514	0.85486	0.787378	0.0150437	1.279523
32360	-4116.053	-4115.564	-0.489037	1.82299e+07	5.05745e+07	0.406556	0.00243141	0.00574945	0.000164218	0.000309274	0.00177541	0.0125117	0.0222052	0.0233815	0.00650269	0.00295701	0.00227127	0.0122611	0.0736233	0.0243432	0.0401883	0.0362876	0.0569541	0.0858254	0.00915065	0.0364975	0.0203911	0.0192892	0.0674764	0.0219315	0.0551962	0.00163648	0.00365418	0.0110317	0.0158758	0.0647655	0.0899771	0.0205461	0.00850342	0.00434732	0.220957	2.55809	0.147305	0.852695	0.790618	0.00403891	1.266569
32370	-4121.364	-4121.099	-0.2649003	4.85325e+07	5.98766e+07	0.38797	0.00170669	0.000807927	0.00274107	0.001054	0.00196103	0.0153271	0.0313446	0.0316341	0.0147364	0.00497858	0.00487353	0.0119614	0.0680286	0.0106984	0.0392506	0.036717	0.0556693	0.0822178	0.0107647	0.032955	0.00730052	0.0275736	0.0420044	0.0212411	0.0502693	0.0118602	0.00178719	0.00148552	0.0203242	0.0601737	0.0905969	0.0247086	0.0102266	0.00847286	0.215483	2.56903	0.143656	0.856344	0.805282	0.0152394	1.225423
32380	-4115.272	-4115.765	0.4927226	693937	3.37352e+07	0.354002	0.00459951	0.0019722	0.00259497	0.000433066	0.00838264	0.0115704	0.0253101	0.0347031	0.00376219	0.00592738	0.00207507	0.00904792	0.0708225	0.0137621	0.0418368	0.0405956	0.0508456	0.0822178	0.0285111	0.0332532	0.023963	0.0296974	0.0384488	0.0155921	0.0342611	0.0234246	0.00303946	0.00188438	0.0108922	0.0243848	0.0808568	0.0209841	0.00866053	0.00653926	0.215251	2.5695	0.143501	0.856499	0.765801	0.0142597	1.148853
32390	-4123.132	-4121.731	-1.400875	8.98949e+07	8.84137e+07	0.410201	0.00649813	0.00120504	0.00174703	0.00276254	0.00377043	0.0119173	0.0299187	0.0377427	0.00249865	0.0016513	0.00621635	0.00905713	0.104211	0.0137621	0.063802	0.0433578	0.0416132	0.0832047	0.0251804	0.0379196	0.0560788	0.035532	0.0290736	0.0280038	0.0404218	0.0415252	0.00800479	0.00313149	0.0182636	0.0327913	0.0745077	0.0178505	0.00296663	0.00664561	0.21377	2.57246	0.142513	0.857487	0.818787	0.0126614	1.333034
32400	-4116.423	-4116.561	0.1385768	8.60742e+07	3.02771e+07	0.354361	0.00595376	0.00489293	0.000127976	0.00145099	0.00658514	0.0180132	0.0173936	0.0191467	0.00307729	0.00496635	0.00375599	0.016808	0.0692307	0.0114324	0.0912187	0.0510783	0.0554247	0.0508649	0.027955	0.034256	0.0412156	0.0221842	0.0312335	0.0238908	0.0550699	0.0458599	0.00290491	0.00316586	0.0220036	0.0286998	0.0689136	0.00101387	0.00963406	0.00836397	0.223449	2.5531	0.148966	0.851034	0.765999	0.0113244	1.212147
32410	-4124.629	-4124.477	-0.1515164	4.80995e+07	5.09631e+07	0.326354	0.00660853	0.00126969	0.00077682	0.00149237	0.00399984	0.0203676	0.0200249	0.0195105	0.00642237	0.0168643	0.00826611	0.0219923	0.0774372	0.0104408	0.0679403	0.0317282	0.0357953	0.0872286	0.0176883	0.0487466	0.0327497	0.024014	0.0392377	0.028435	0.0482599	0.030933	0.00105413	0.0115755	0.010991	0.0298211	0.0542126	0.0270764	0.0153001	0.00246377	0.207884	2.58423	0.138589	0.861411	0.792514	0.0221435	1.187079
32420	-4129.263	-4130.583	1.320467	5.77203e+07	9.17303e+07	0.256112	0.00255541	0.0018508	0.000268694	0.000992585	0.00662565	0.00642053	0.0222649	0.0242804	0.00215408	0.00640519	0.00952038	0.0168829	0.0966074	0.00388739	0.0619927	0.0278886	0.0625668	0.0758394	0.0053745	0.037278	0.0699438	0.0229122	0.069576	0.0209647	0.0480469	0.012907	0.000110672	0.00305749	0.0116577	0.0484087	0.0582388	0.0163713	0.00796439	0.00923974	0.233731	2.53254	0.155821	0.844179	0.775124	0.00757908	1.127168
32430	-4135.195	-4134.92	-0.2741842	3.40578e+07	2.84815e+07	0.373135	0.00315378	0.000537603	0.00135638	0.00301383	0.00482102	0.0178809	0.0244473	0.025385	0.0054396	0.00201268	0.00760516	0.0311151	0.0844596	0.0435278	0.0552403	0.0278975	0.0309983	0.0819164	0.022208	0.044117	0.0280993	0.0257413	0.0534777	0.0343722	0.0231039	0.0167336	0.00534549	0.00464871	0.0127863	0.0564121	0.091599	0.0215796	0.00796439	0.0033248	0.230205	2.53959	0.15347	0.84653	0.773207	0.0484572	1.275456
32440	-4127.325	-4126.467	-0.8585088	7.3191e+07	4.72366e+06	0.443883	0.000612534	0.00424596	0.00122175	0.00141951	0.00537311	0.0236027	0.0358359	0.0266952	0.00352291	0.00813191	0.00476917	0.027003	0.0949229	0.0181411	0.0442132	0.033514	0.0520962	0.0937309	0.000535672	0.0260846	0.0325392	0.0201032	0.0345597	0.0216462	0.0468702	0.0167336	0.00262698	0.0049857	0.0185551	0.0631054	0.0451038	0.0212399	0.013438	0.00357271	0.218341	2.56332	0.14556	0.85444	0.802738	0.0375599	1.294635
32450	-4121.435	-4121.254	-0.1806308	8.86741e+06	4.83095e+07	0.35755	0.00145777	0.00819318	8.6183e-05	0.000340847	0.00483183	0.0154316	0.030996	0.0330601	0.00528686	0.00213919	0.00464641	0.0123891	0.0981748	0.0222903	0.0540132	0.0555811	0.0423222	0.0731043	0.00248629	0.0295922	0.0416252	0.014899	0.0475715	0.0303494	0.0273981	0.00246714	0.00558426	0.00272336	0.0201961	0.0547671	0.0763833	0.00533749	0.0089983	0.0127729	0.212079	2.57584	0.141386	0.858614	0.80515	0.0291342	1.205046
32460	-4125.764	-4125.223	-0.5404587	8.61836e+07	6.1397e+07	0.306257	0.00409621	0.0069988	0.000367626	0.000109904	0.00887181	0.0092105	0.0280299	0.0212669	0.0116759	0.00614561	0.00569821	0.0179699	0.0899227	0.0200968	0.0437466	0.0629395	0.0428122	0.127908	0.00981459	0.0325205	0.0407302	0.020321	0.0324636	0.0281646	0.0549201	0.0142173	5.03605e-05	0.00157006	0.0186487	0.0593682	0.0827253	0.00950675	0.0104872	0.00284787	0.209684	2.58063	0.13979	0.86021	0.774184	0.00870175	1.232481
32470	-4121.083	-4120.718	-0.3654104	5.44085e+07	6.37552e+07	0.373622	0.00408151	0.00162198	0.00125927	0.00217458	0.00326214	0.0165303	0.0358349	0.0295083	0.00378554	0.00882648	0.00601295	0.0138387	0.100586	0.0209578	0.0549498	0.0700645	0.0461053	0.0818396	0.0365158	0.0325277	0.0554336	0.0268263	0.0245761	0.0184552	0.0319289	0.0531947	0.000503446	0.00928632	0.0280839	0.0248043	0.0773247	0.0115094	0.00689775	0.00333463	0.240315	2.51937	0.16021	0.83979	0.751241	0.0274932	1.316064
32480	-4120.681	-4120.41	-0.270145	5.88921e+07	7.0645e+07	0.332551	0.00500009	0.00296522	0.000978187	0.00329744	0.00210722	0.00927853	0.0313154	0.0201481	0.00428086	0.00398527	0.00997048	0.0204571	0.0818477	0.0228513	0.0511739	0.0462887	0.053362	0.0849481	0.0102838	0.0241122	0.0366776	0.0360413	0.0497523	0.0127752	0.028282	0.0180993	0.00256173	0.00654281	0.0155273	0.0325945	0.0725672	0.0102037	0.0149805	0.0115011	0.199918	2.60016	0.133279	0.866721	0.791549	0.0346882	1.16931
32490	-4120.421	-4119.423	-0.9983051	6.48041e+07	9.30835e+07	0.3626	0.00334131	0.00296522	0.00226334	0.000121598	0.00594033	0.0182212	0.0280644	0.0220783	0.00404577	0.00617935	0.00380269	0.0234777	0.0579227	0.00774471	0.0520544	0.035705	0.0462812	0.0747608	0.00833386	0.0347915	0.0616119	0.0264088	0.0262667	0.0298585	0.0635371	0.020625	0.000506016	0.00479397	0.0182911	0.0323277	0.0706243	0.00567927	0.020598	0.00349582	0.185652	2.6287	0.123768	0.876232	0.836218	0.000769811	1.185319
32500	-4129.706	-4128.487	-1.218907	7.6316e+07	3.0271e+07	0.386298	0.0138397	0.00289397	0.00052417	0.000427831	0.00208028	0.0132395	0.026852	0.0211921	0.00519547	0.00330391	0.011008	0.0138748	0.124325	0.0208429	0.056638	0.0392544	0.0671445	0.0980722	0.0112008	0.0447336	0.0227043	0.0299191	0.0262999	0.0408362	0.0506124	0.0323252	0.000486766	5.47109e-05	0.0222245	0.0324916	0.114538	0.000588937	0.00895276	0.00319673	0.223532	2.55294	0.149022	0.850978	0.807316	0.0299054	1.348172
32510	-4127.964	-4126.353	-1.611554	9.71849e+07	3.12718e+07	0.36956	0.0107533	0.00362496	0.00343187	0.000693242	0.00295121	0.0321952	0.0217837	0.0378998	0.00429443	0.0069104	0.00934621	0.0214865	0.0849547	0.0181734	0.0632369	0.0392029	0.0473629	0.0727724	0.00352077	0.0461825	0.0504261	0.0288297	0.0440293	0.0151619	0.0366276	0.0161727	0.00175903	0.00471251	0.0227737	0.0699533	0.123679	0.00189823	0.00915864	0.00231721	0.206446	2.58711	0.13763	0.86237	0.769182	0.00409187	1.327837
32520	-4121.201	-4123.937	2.736177	1.93696e+07	1.26234e+06	0.291612	0.00323386	0.00410017	1.75133e-05	0.000298995	0.000951098	0.0121729	0.0201156	0.0225481	0.0094262	0.0039701	0.00837783	0.0224547	0.0676011	0.0181734	0.0692173	0.0300371	0.0488872	0.0918155	0.00749873	0.0501737	0.043195	0.0234901	0.0325408	0.025383	0.0553084	0.0391441	0.000616094	0.00291146	0.011698	0.00835207	0.0833595	0.00583776	0.0104161	0.00236514	0.285171	2.42966	0.190114	0.809886	0.785137	0.00741822	1.1273
32530	-4124.009	-4123.101	-0.907702	3.3049e+07	4.34001e+07	0.343295	0.00343421	0.0119394	0.0012227	0.00240588	0.00225457	0.0124267	0.0389096	0.0158467	0.00307113	0.00652379	0.00381366	0.0173377	0.0822903	0.0167837	0.0775614	0.0393459	0.0349129	0.0801402	0.0249549	0.0404924	0.0538558	0.0304436	0.0309631	0.0218161	0.0309869	0.0391441	0.00442966	0.00932743	0.0291576	0.0177938	0.0668279	0.0259884	0.0200391	0.00123572	0.202007	2.59599	0.134671	0.865329	0.773396	0.00587528	1.240972
32540	-4133.073	-4132.937	-0.1357298	4.7631e+07	9.95469e+07	0.29762	0.00173845	0.0019822	0.00308607	0.000516679	0.00930677	0.0113543	0.0303983	0.0266851	0.00529903	0.00543912	0.00868677	0.0175942	0.0872814	0.0268217	0.0413851	0.0275961	0.0402328	0.0699502	0.0211214	0.0359462	0.060309	0.020295	0.0202154	0.0486153	0.0205965	0.0508821	0.0019609	0.00146548	0.0244584	0.0527229	0.0834328	0.00913378	0.017036	0.00549692	0.208204	2.58359	0.138802	0.861198	0.766147	0.0131498	1.186662
32550	-4130.019	-4131.062	1.042392	5.46483e+06	1.18661e+07	0.295914	0.0043478	0.00251988	0.000374247	0.00125873	0.00500134	0.0253559	0.0192374	0.0353387	0.00677623	0.00342483	0.00555096	0.0193362	0.0962669	0.0205449	0.0974206	0.0242022	0.0640323	0.0957185	0.0344969	0.027589	0.0515256	0.0114083	0.0123738	0.0312432	0.0241897	0.0446401	0.000345566	0.00341314	0.0240347	0.0212403	0.0790052	0.00934755	0.0125212	0.00283376	0.253126	2.49375	0.168751	0.831249	0.80886	0.0377711	1.21283
32560	-4117.939	-4120.729	2.790563	7.06997e+06	8.39914e+07	0.316461	0.000889286	0.00408064	0.000170933	0.000539094	0.00534384	0.0157285	0.0203489	0.0175171	0.00455799	0.0019293	0.00848682	0.0170695	0.0963157	0.0182716	0.0643401	0.0302237	0.0484071	0.0760996	0.00961442	0.0416018	0.0342789	0.0175186	0.0425108	0.0241432	0.0239782	0.025882	0.00507764	0.000425909	0.01084	0.0244737	0.0640726	0.0094489	0.0058207	0.00155501	0.271618	2.45676	0.181079	0.818921	0.744155	0.0281013	1.088023
32570	-4122.264	-4123.161	0.8977434	2.96715e+07	3.92377e+07	0.38364	0.00376724	0.00597868	0.00154513	0.00119724	0.00251066	0.0100816	0.021654	0.0399713	0.00311623	0.00775718	0.00566813	0.0111011	0.0930692	0.00671727	0.051992	0.0442067	0.0392242	0.0923815	0.00592077	0.0268749	0.0263115	0.0178879	0.0410391	0.0188919	0.0631843	0.0332687	0.000144408	0.00681192	0.0241904	0.0345384	0.070692	0.00189993	0.0178287	0.0147306	0.254011	2.49198	0.169341	0.830659	0.81718	0.0487369	1.229795
32580	-4126.038	-4125.391	-0.6469892	4.56097e+07	9.9112e+07	0.415984	0.00110067	0.00470879	0.00216841	0.0033903	0.00207418	0.0155496	0.0286092	0.0357927	0.00375348	0.00384544	0.00835847	0.0114634	0.100034	0.0235348	0.0606463	0.0336463	0.045835	0.0761841	0.00118559	0.0395161	0.0538449	0.0171468	0.0644487	0.0126032	0.0266887	0.0147023	0.00262326	0.00163341	0.0175627	0.0279764	0.0880179	0.0198449	0.015093	0.00870013	0.222718	2.55456	0.148478	0.851522	0.751089	0.0224056	1.288268
32590	-4123.985	-4125.215	1.229795	4.0695e+06	9.45765e+07	0.286296	0.00544645	0.00639622	0.000590617	0.00448266	0.00726945	0.0139098	0.0254484	0.0284165	0.00962606	0.00150381	0.00349039	0.0201192	0.100782	0.0207778	0.0505374	0.0285286	0.0515525	0.0921859	0.00791462	0.0366868	0.0531843	0.0259503	0.0336789	0.0237853	0.048962	0.0475907	0.00028817	0.0114949	0.0174941	0.0347208	0.0547962	0.0252325	0.0143673	0.00250577	0.253807	2.49239	0.169204	0.830796	0.76995	0.0214246	1.196013
32600	-4129.407	-4128.643	-0.764239	3.52859e+07	3.16494e+07	0.33756	0.00250432	0.0102603	0.00169309	0.00276958	0.010279	0.0190593	0.0277762	0.0255846	0.00425591	0.0147357	0.00808691	0.0237958	0.104554	0.0140152	0.0852127	0.0335367	0.0618608	0.0631034	0.0118936	0.0448417	0.0475587	0.0229254	0.0371165	0.0226839	0.0301895	0.0570537	0.00340835	0.00609388	0.0233076	0.0514714	0.0818788	0.0150734	0.0149753	0.0129808	0.23324	2.53352	0.155494	0.844506	0.780928	0.0208883	1.334096
32610	-4122.579	-4123.633	1.053972	1.39846e+07	4.4182e+07	0.305315	0.00486208	0.00344272	0.00351238	0.000476658	0.00272186	0.0184578	0.0197454	0.0456465	0.00348281	0.00979796	0.00394892	0.0163127	0.0579387	0.0291603	0.0702155	0.0310931	0.0598727	0.0866863	0.0311346	0.0326377	0.038177	0.0279349	0.022419	0.0152769	0.0293965	0.0371808	0.000718839	0.00462336	0.0173459	0.0342021	0.0737517	0.0115312	0.0125046	0.00831654	0.238906	2.52219	0.159271	0.840729	0.816386	0.0233728	1.169841
32620	-4118.018	-4118.778	0.7598493	8.92888e+07	6.89688e+07	0.335841	0.00129624	0.00584786	0.000149463	0.000222136	0.00872369	0.0230255	0.0207788	0.0453162	0.00814688	0.00628515	0.00506192	0.0138843	0.0929556	0.0167118	0.058406	0.0291165	0.0394873	0.0659777	0.022406	0.0326377	0.0300668	0.0257105	0.0355551	0.0193157	0.0195444	0.0439954	0.000618782	0.00567391	0.018465	0.0291469	0.061919	0.0152198	0.0118075	0.00863229	0.225852	2.5483	0.150568	0.849432	0.773431	0.00968342	1.157949
32630	-4125.293	-4127.07	1.777758	3.32892e+07	7.84178e+07	0.293554	0.000748204	0.0076075	0.000432353	0.00133159	0.0102227	0.0224148	0.0192599	0.0333997	0.00785437	0.00631307	0.00648636	0.0191678	0.0815727	0.0110771	0.0625646	0.0503846	0.0362088	0.0657579	0.0179987	0.0354051	0.0289918	0.0176611	0.021583	0.00969931	0.0476053	0.0605688	0.00395084	0.00567391	0.010457	0.0330597	0.069937	0.0037181	0.0199283	0.000814522	0.247602	2.5048	0.165068	0.834932	0.794092	0.0119296	1.123411
32640	-4129.41	-4132.347	2.937847	9.2394e+06	3.24953e+07	0.198522	0.00163189	0.00389746	0.00245571	0.000303562	0.00346493	0.0267279	0.0322209	0.0241256	0.00569967	0.00170443	0.0154336	0.0141077	0.0897275	0.00623284	0.0600039	0.0266006	0.0597168	0.0657579	0.0078909	0.0393415	0.0374955	0.0176611	0.0318854	0.0164939	0.0186153	0.0538695	0.00365397	0.0133881	0.0106528	0.0318199	0.0747088	0.0129984	0.00734513	0.00231013	0.251433	2.49713	0.167622	0.832378	0.738005	0.00721446	1.018465
32650	-4126.726	-4127.29	0.5638311	1.56334e+06	7.98553e+07	0.295021	0.00180894	0.00349906	0.000354791	0.00197226	0.00282721	0.0110463	0.0254696	0.0373496	0.00321269	0.0102842	0.0111697	0.0171894	0.0980829	0.0196596	0.0600039	0.0343245	0.0610084	0.0705723	0.00537033	0.0322101	0.0354381	0.0211187	0.0608624	0.0168917	0.0354189	0.0222428	0.00313982	0.00752164	0.00863141	0.0043655	0.077938	0.00834539	0.0129358	0.00263689	0.209093	2.58181	0.139396	0.860604	0.799049	0.0653678	1.119924
32660	-4116.431	-4116.744	0.3125152	3.48288e+07	8.91188e+07	0.334014	0.00683661	0.000645693	0.000849261	0.00141525	0.00651095	0.00640928	0.0280409	0.0397075	0.00851279	0.00603678	0.00367763	0.0229069	0.0969651	0.0165615	0.0668869	0.0388503	0.0641221	0.0788559	0.0186931	0.0247402	0.0278266	0.0285679	0.0262727	0.0172136	0.0354365	0.0480694	0.0142367	0.00533196	0.0141204	0.0309548	0.0622156	0.00328426	0.0128041	0.00366842	0.225413	2.54917	0.150275	0.849725	0.789528	0.0150236	1.201242
